trial_number,state,value,brier_score,duration,params,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,dataset,test_brier_score
171,1,-0.11400774349535474,0.11400774349535474,23.379901,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
172,1,-0.11402843751785338,0.11402843751785338,24.23891,"{'n_estimators': 1457, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1457,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
173,1,-0.11401518817106968,0.11401518817106968,24.649628,"{'n_estimators': 1495, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1495,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
174,2,-0.11135969679275948,0.11135969679275948,19.804049,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
175,1,-0.11404213402826617,0.11404213402826617,24.420149,"{'n_estimators': 1465, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1465,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
176,2,-0.11256262780987134,0.11256262780987134,4.861214,"{'n_estimators': 1464, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1464,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
177,2,-0.11297212755457829,0.11297212755457829,5.03852,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.9}",1499,entropy,15.0,8,2,sqrt,0.9,Titanic,0.1509247744268588
178,1,-0.11403194458609371,0.11403194458609371,24.302219,"{'n_estimators': 1462, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1462,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
179,2,-0.11311054559255673,0.11311054559255673,4.935427,"{'n_estimators': 1474, 'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1474,entropy,20.0,6,1,sqrt,,Titanic,0.1509247744268588
180,2,-0.11245142091950444,0.11245142091950444,4.747611,"{'n_estimators': 1457, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.7}",1457,entropy,10.0,7,1,sqrt,0.7,Titanic,0.1509247744268588
181,1,-0.11404095271142276,0.11404095271142276,24.61577,"{'n_estimators': 1460, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1460,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
182,1,-0.11403194458609374,0.11403194458609374,24.748017,"{'n_estimators': 1462, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1462,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
183,1,-0.11400734256294294,0.11400734256294294,24.538705,"{'n_estimators': 1481, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1481,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
184,2,-0.11136587178569397,0.11136587178569397,19.867904,"{'n_estimators': 1484, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1484,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
185,1,-0.11404095271142276,0.11404095271142276,24.358553,"{'n_estimators': 1460, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1460,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
186,1,-0.11401786980209168,0.11401786980209168,25.026349,"{'n_estimators': 1497, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1497,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
187,2,-0.11135969679275948,0.11135969679275948,20.104741,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
188,2,-0.11251462119361189,0.11251462119361189,4.906377,"{'n_estimators': 1459, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1459,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
189,2,-0.11971498495060418,0.11971498495060418,4.545143,"{'n_estimators': 1465, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 0.33, 'max_samples': None}",1465,entropy,10.0,7,8,0.33,,Titanic,0.1509247744268588
190,1,-0.11400774349535474,0.11400774349535474,19.229228,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
191,1,-0.11400774349535474,0.11400774349535474,68.459619,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
192,1,-0.11401932893436402,0.11401932893436402,71.932667,"{'n_estimators': 1475, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1475,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
193,1,-0.11401119964071442,0.11401119964071442,72.603699,"{'n_estimators': 1493, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1493,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
194,2,-0.11202307757118496,0.11202307757118496,58.243917,"{'n_estimators': 1470, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1470,entropy,,7,1,sqrt,,Titanic,0.1509247744268588
195,2,-0.11248469124227087,0.11248469124227087,14.692725,"{'n_estimators': 1497, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1497,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
196,2,-0.11213292972391901,0.11213292972391901,14.572904,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
197,1,-0.11403180788864029,0.11403180788864029,71.000841,"{'n_estimators': 1456, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1456,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
198,1,-0.11404213402826617,0.11404213402826617,71.303508,"{'n_estimators': 1465, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1465,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
199,2,-0.11249802414782113,0.11249802414782113,14.673036,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
200,2,-0.11213045538247628,0.11213045538247628,14.190156,"{'n_estimators': 1454, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1454,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
201,1,-0.1140458636980429,0.1140458636980429,71.805388,"{'n_estimators': 1470, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1470,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
202,1,-0.1140498647733417,0.1140498647733417,71.60978,"{'n_estimators': 1468, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1468,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
203,1,-0.11404312101337552,0.11404312101337552,70.399959,"{'n_estimators': 1448, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1448,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
204,1,-0.11405256614469177,0.11405256614469177,70.492538,"{'n_estimators': 1447, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1447,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
205,1,-0.1140605763801676,0.1140605763801676,70.399607,"{'n_estimators': 1444, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1444,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
206,2,-0.11249246996407813,0.11249246996407813,14.693898,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
207,1,-0.11410340891500156,0.11410340891500156,69.184796,"{'n_estimators': 1419, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1419,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
208,1,-0.11403044906308932,0.11403044906308932,71.797899,"{'n_estimators': 1473, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1473,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
209,2,-0.1121274911991721,0.1121274911991721,14.370574,"{'n_estimators': 1475, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1475,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
210,2,-0.11236924853485124,0.11236924853485124,13.890769,"{'n_estimators': 1417, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1417,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
211,2,-0.1156705317803513,0.1156705317803513,13.870151,"{'n_estimators': 1449, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1449,entropy,10.0,18,1,sqrt,,Titanic,0.1509247744268588
212,1,-0.11402787393214601,0.11402787393214601,72.01231,"{'n_estimators': 1474, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1474,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
213,1,-0.11401471291887884,0.11401471291887884,71.908296,"{'n_estimators': 1477, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1477,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
214,1,-0.11400774349535474,0.11400774349535474,73.210559,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
215,2,-0.113723062164647,0.113723062164647,13.67651,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.5}",1498,entropy,10.0,7,1,sqrt,0.5,Titanic,0.1509247744268588
216,1,-0.11402219681381245,0.11402219681381245,72.009204,"{'n_estimators': 1476, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1476,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
217,2,-0.1174027185476977,0.1174027185476977,13.372993,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 13, 'min_samples_leaf': 1, 'max_features': 0.1, 'max_samples': None}",1499,entropy,10.0,13,1,0.1,,Titanic,0.1509247744268588
218,2,-0.11205877809727315,0.11205877809727315,13.982858,"{'n_estimators': 1429, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1429,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
219,1,-0.11401932893436402,0.11401932893436402,71.808521,"{'n_estimators': 1475, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1475,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
220,2,-0.11284170926173737,0.11284170926173737,14.396692,"{'n_estimators': 1476, 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.9}",1476,entropy,15.0,7,1,sqrt,0.9,Titanic,0.1509247744268588
221,1,-0.11402787393214601,0.11402787393214601,71.781195,"{'n_estimators': 1474, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1474,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
222,1,-0.11401272620689591,0.11401272620689591,72.011041,"{'n_estimators': 1478, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1478,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
223,1,-0.11400774349535474,0.11400774349535474,72.904234,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
224,1,-0.11401370563983589,0.11401370563983589,72.118392,"{'n_estimators': 1483, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1483,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
225,2,-0.11249246996407813,0.11249246996407813,14.696699,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
226,1,-0.11400774349535474,0.11400774349535474,73.022434,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
227,2,-0.11213292972391901,0.11213292972391901,14.673445,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
228,2,-0.1120404287057863,0.1120404287057863,56.33528,"{'n_estimators': 1429, 'criterion': 'entropy', 'max_depth': 20, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1429,entropy,20.0,7,1,sqrt,,Titanic,0.1509247744268588
229,2,-0.11227467279289033,0.11227467279289033,14.067695,"{'n_estimators': 1480, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': 0.7}",1480,entropy,10.0,6,1,sqrt,0.7,Titanic,0.1509247744268588
230,2,-0.1127876539153172,0.1127876539153172,13.286155,"{'n_estimators': 1430, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.33, 'max_samples': None}",1430,entropy,10.0,7,1,0.33,,Titanic,0.1509247744268588
231,1,-0.11401434264752738,0.11401434264752738,73.00606,"{'n_estimators': 1498, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1498,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
232,1,-0.11401518817106968,0.11401518817106968,72.724202,"{'n_estimators': 1495, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1495,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
233,1,-0.11400908231011782,0.11400908231011782,72.707365,"{'n_estimators': 1494, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1494,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
234,1,-0.11400774349535474,0.11400774349535474,72.902699,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
235,2,-0.11213157821476402,0.11213157821476402,14.491902,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
236,1,-0.11400972311196578,0.11400972311196578,72.205009,"{'n_estimators': 1482, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1482,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
237,2,-0.1124734860928368,0.1124734860928368,14.493391,"{'n_estimators': 1493, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1493,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
238,1,-0.11401518817106968,0.11401518817106968,72.807388,"{'n_estimators': 1495, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1495,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
239,2,-0.11213157821476402,0.11213157821476402,14.491109,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
240,2,-0.11366635801840687,0.11366635801840687,14.368007,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,,7,5,sqrt,,Titanic,0.1509247744268588
241,1,-0.11400299084329682,0.11400299084329682,72.118876,"{'n_estimators': 1479, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1479,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
242,1,-0.11400299084329682,0.11400299084329682,72.006146,"{'n_estimators': 1479, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1479,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
243,2,-0.11205984972066531,0.11205984972066531,14.770729,"{'n_estimators': 1497, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1497,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
244,1,-0.11400774349535474,0.11400774349535474,72.92051,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
245,1,-0.11407648981445537,0.11407648981445537,69.886247,"{'n_estimators': 1439, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1439,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
246,2,-0.11248469124227087,0.11248469124227087,14.67393,"{'n_estimators': 1497, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1497,entropy,10.0,6,1,sqrt,,Titanic,0.1509247744268588
247,1,-0.11400774349535474,0.11400774349535474,72.921611,"{'n_estimators': 1499, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1499,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
248,2,-0.11162800450574728,0.11162800450574728,27.953007,"{'n_estimators': 719, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",719,entropy,10.0,8,1,sqrt,,Titanic,0.1509247744268588
249,2,-0.11205813733378378,0.11205813733378378,13.981754,"{'n_estimators': 1441, 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_samples': None}",1441,entropy,10.0,7,1,sqrt,,Titanic,0.1509247744268588
